Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2015-08-24,2194.3990904530924,656.1326525211334,37.53333282470703,-122.07477569580078,37.56144714355469,-122.00753784179688,0.625,0.75,0.5,2816,,,,,82815574,981556,
2015-08-25,2311.2023254571363,1630.2455830574036,37.52300262451172,-122.07477569580078,37.551368713378906,-121.99979400634766,1.0669953338459945,17.25,0.75,5272,,,,,78945680,2181748,
2015-08-26,2262.6401371635334,1194.1851422786713,37.53354263305664,-122.07877349853516,37.55134201049805,-122.00858306884766,8.05904581246431,14.5,5.75,4867,,,,,83205192,1682756,
2015-08-27,2267.9134011066935,1355.3328721523285,37.53569030761719,-122.07482147216797,37.551448822021484,-122.00879669189453,,,,4148,,,,,67286095,1736940,
2015-08-28,2376.2963674894813,3267.2477675676346,37.426963806152344,-122.15272521972656,37.56358337402344,-122.00874328613281,,,,6477,,,,,33284238,2847903,
2015-08-29,3539.0688973448896,14926.661234557629,37.42698287963867,-122.64087677001953,37.95103073120117,-121.79727172851562,0.7759335226528283,2.0,0.5,22056,,,,,53782962,14306530,220482
2015-08-30,2105.924575319894,31.53901481628418,37.6971435546875,-121.83935546875,37.7076416015625,-121.79724884033203,,,,298,,,,,85733911,72453,
2015-08-31,2311.965283757369,1802.475429058075,37.53362274169922,-122.07484436035156,37.6406364440918,-121.797119140625,1.8948323464097603,19.75,0.5,4248,,,,,81681781,2189588,
2015-09-01,2249.590103554738,1195.8803606033325,37.53596496582031,-122.06631469726562,37.551578521728516,-122.00751495361328,1.0,1.0,1.0,3463,,,,,81184832,1548660,
2015-09-02,2215.1264086754095,1074.6522908210754,37.52302169799805,-122.0713882446289,37.562530517578125,-121.99986267089844,5.00748297967816,14.0,1.0,4115,,,,,75818445,1194538,
2015-09-03,2820.179489086312,7238.683304190636,33.881385803222656,-122.01702117919922,37.551918029785156,-118.36156463623047,12.265102427637027,35.75,0.5,14486,,,,,55160794,7409663,
2015-09-04,2200.8402924148277,930.2183332443237,33.89374923706055,-118.41976165771484,33.897953033447266,-118.41669464111328,1.4998138590241052,2.25,0.5,3096,,,,,84931020,1047653,
2015-09-05,2270.8057801293858,2031.5375168323517,33.88524627685547,-118.41741943359375,33.89570617675781,-118.40733337402344,1.2947045578866567,11.5,0.5,4470,,,,,69959130,1766659,
2015-09-06,2166.6199262838945,598.2033460140228,33.89460754394531,-118.4179916381836,33.89604187011719,-118.41677856445312,2.859654891820289,5.202163219451904,0.55901700258255,3563,,,,,84046723,696117,
2015-09-07,2305.582358289106,1592.9718598127365,33.89529037475586,-122.01641845703125,37.55135726928711,-118.37007904052734,12.266333905110997,27.75,0.5,5622,,,,,79323578,2124002,
2015-09-08,1596.8340250185609,783.3902997970581,37.53449249267578,-122.07102966308594,37.55253219604492,-121.9967041015625,4.050497159090909,7.0,0.75,2966,,,,,82154842,937049,
2015-09-09,2256.8565697893055,1147.9994249343872,37.523014068603516,-122.06238555908203,37.70756912231445,-121.79725646972656,7.571636065563441,17.75,0.5,3431,,,,,77555788,1623326,
2015-09-10,2518.486988440195,5320.106481075287,37.543331146240234,-122.0625228881836,37.7076530456543,-121.79725646972656,3.5273162481364797,16.0,0.5,6070,,,,,77343070,3407103,
2015-09-11,2464.9616677861054,1919.0785731077194,37.52308654785156,-122.06189727783203,37.551517486572266,-121.98600006103516,12.557902399889068,19.75,6.25,5591,,,,,76201197,3761674,
2015-09-12,2234.0497010694685,988.20842897892,37.286407470703125,-122.16187286376953,37.5515251159668,-121.87911224365234,6.28553570721582,31.25,0.5,2602,,,,,74303328,1388979,
2015-09-13,2184.123204316812,342.0827479362488,37.46054458618164,-122.27986145019531,37.84116744995117,-122.00851440429688,6.440917824402235,35.25,0.5,4039,,,,,73918466,875722,
2015-09-14,2239.1956191577,1100.5640950202942,37.542179107666016,-122.26847076416016,37.83810806274414,-121.79652404785156,3.4877699932585204,39.5,0.5,4952,,,,,76053604,1232391,89772
2015-09-15,2340.0588486788383,2076.078982591629,37.5367546081543,-122.06190490722656,37.55145263671875,-121.98558044433594,19.727593176013514,23.75,1.0,5025,,,,,81135518,2478258,
2015-09-16,2252.393415607744,1119.822938799858,30.200828552246094,-122.00901794433594,37.55427169799805,-97.61409759521484,9.418063636138065,26.0,0.5,3260,,,,,66022884,1577467,
2015-09-17,2225.5539809084953,1061.9295485019684,30.417110443115234,-97.80339813232422,30.538501739501953,-97.64918518066406,,,,6782,,,,,80264584,1301683,
2015-09-18,2221.407100671209,976.5597583501082,30.26726722717285,-97.80381774902344,30.469402313232422,-97.7074966430664,4.774949187812165,27.0,1.0,4863,,,,,76632247,1259074,
2015-09-19,2635.3051834345947,4745.922465525428,30.181564331054688,-97.8805160522461,30.47003173828125,-97.71246337890625,12.511409246616939,34.0,0.5,12266,,,,,65843252,5512012,
2015-09-20,2344.421089824354,2252.663782947049,30.2703800201416,-97.78866577148438,30.538469314575195,-97.64942932128906,2.1044697915650037,35.0,0.5,6336,,,,,73119350,2523083,
2015-09-21,2210.3003170344246,724.6000549793243,30.202238082885742,-97.78907012939453,32.9207763671875,-97.01951599121094,3.310534198701947,4.5,1.0,3771,,,,,72625915,1144947,
2015-09-22,2329.3472010048563,1790.1392854452133,37.30876541137695,-122.06236267089844,37.55143356323242,-121.88678741455078,2.388291662474548,3.8078866004943848,0.55901700258255,5089,,,,,69967469,2262709,
2015-09-23,2280.83197398383,1353.56951212883,37.52737808227539,-122.06233978271484,37.551422119140625,-121.98809051513672,3.563365866666924,18.359262466430664,0.5,4228,,,,,80385485,1869683,
2015-09-24,2215.1786816233684,846.4577913284302,37.53806686401367,-122.13156127929688,37.71086120605469,-121.73992156982422,5.221217940239602,37.75,0.5,3992,,,,,80991422,1195074,
2015-09-25,2207.480525745875,846.3454520702362,37.533260345458984,-122.0625228881836,37.70759201049805,-121.74056243896484,0.8262724395660981,10.012492179870605,0.55901700258255,4690,,,,,77100068,1115973,
2015-09-26,2177.500347319243,585.2727883910421,37.6906852722168,-122.4038314819336,37.93856430053711,-121.77798461914062,6.013467119824496,38.0,0.75,2887,,,,,77512677,807917,
2015-09-27,2282.4579414657287,1966.8379444027657,37.682762145996094,-122.27104187011719,37.83858108520508,-121.76747131347656,0.9723647770408385,3.0,0.75,4758,,,,,79088262,1886389,
2015-09-28,2212.9688550194746,1047.2786684036255,37.53114700317383,-122.18463134765625,37.78422164916992,-121.79718017578125,3.053557087941297,18.25,0.55901700258255,3138,,,,,74431673,1171980,
2015-09-29,2226.0108769325025,1066.6543409824371,37.53668212890625,-122.06240844726562,37.55137252807617,-121.98599243164062,2.144877523059127,3.2015621662139893,1.1180340051651,3882,,,,,82801992,1306378,
2015-09-30,2191.256894159133,833.8956656455994,37.5434455871582,-122.06196594238281,38.66836166381836,-121.1368637084961,2.283579900142881,16.5,0.5,3526,,,,,82510855,949269,
2015-10-01,2158.848688153667,405.37255907058716,37.54325485229492,-122.06217956542969,37.5514030456543,-122.00862884521484,0.7253029732635281,0.9013878107070923,0.5,4383,,,,,83452607,616266,
2015-10-02,2309.846347518978,1854.6191749572754,37.54215621948242,-122.06241607666016,37.70770263671875,-121.79728698730469,7.963087190953604,33.5,0.5,6677,,,,,78939043,2167478,
2015-10-03,2153.9485106881325,357.1693181991577,37.68279266357422,-121.79756927490234,37.70768356323242,-121.76747131347656,0.856441702467779,1.25,0.5,3706,,,,,84537355,565915,
2015-10-04,2124.1022291684953,187.59323120117188,37.682212829589844,-122.26615142822266,37.83753967285156,-121.76751708984375,1.5288756423716638,5.0,0.5,2168,,,,,81457795,259234,
2015-10-05,2282.6639670481995,1893.2993715314399,37.540122985839844,-122.0630874633789,37.707618713378906,-121.7972183227539,5.7415998885493815,21.005950927734375,0.5,4314,,,,,77934156,1887974,
2015-10-06,2384.382515355808,2009.3161280246247,37.52741622924805,-122.06250762939453,37.707576751708984,-121.79728698730469,3.8540222995824087,6.7082037925720215,0.5,6125,,,,,77583192,2933698,
2015-10-07,2220.034762196866,934.7114741802216,37.54343032836914,-122.06253051757812,37.70757293701172,-121.79682159423828,13.162350850646517,31.064449310302734,2.136000871658325,3241,,,,,79838633,1244973,
2015-10-08,2202.3021949568315,864.972526550293,37.54349136352539,-122.06238555908203,37.55175018310547,-122.00859832763672,0.55901700258255,0.55901700258255,0.55901700258255,2931,,,,,82487871,1062765,
2015-10-09,2193.111114998744,744.8722507953644,37.53190231323242,-122.0625,37.57609176635742,-121.92369079589844,1.4681762785791663,2.0,0.75,4438,,,,,81420805,968322,
2015-10-10,2260.3340484233177,1391.7679932117462,37.65909957885742,-121.80533599853516,37.70767593383789,-121.72566986083984,0.75,0.75,0.75,4895,,,,,78076847,1659060,
2015-10-11,2346.6965592863244,2455.054100394249,37.69084930419922,-122.29637908935547,37.85282897949219,-121.77703094482422,2.9375259117655155,37.0,0.5,5464,,,,,77994651,2408778,62112
2015-10-12,2171.6347978119625,555.3389637470245,37.53840637207031,-122.25852966308594,37.83671188354492,-121.79720306396484,2.6355208125332035,20.25617218017578,0.55901700258255,2386,,,,,79323409,747645,
2015-10-13,2157.752100223339,481.2243037223816,37.54261779785156,-122.0624771118164,37.55137252807617,-122.00880432128906,,,,3290,,,,,85030171,604997,
2015-10-14,2242.959193809612,1305.4994432926178,37.53810501098633,-122.0624008178711,38.66837692260742,-121.13688659667969,,,,4661,,,,,80714712,1480527,
2015-10-15,2248.7311446916005,1229.5257399082184,37.53458023071289,-122.06184387207031,37.56245422363281,-121.99848937988281,,,,3981,,,,,80194584,1539836,
2015-10-16,2190.5441773439393,644.7598404884338,37.534271240234375,-122.06183624267578,37.55148696899414,-122.00004577636719,8.279508501291275,16.0,0.55901700258255,4689,,,,,81175563,941947,
2015-10-17,2149.5998543140818,488.5891990661621,37.55119705200195,-122.00897216796875,38.66838073730469,-121.13687896728516,0.6608229017947436,6.25,0.55901700258255,3600,,,,,81733546,521230,
2015-10-18,2142.72456655142,377.44376277923584,37.68299865722656,-121.89070129394531,37.7079963684082,-121.76744842529297,,,,2846,,,,,81638263,450585,
2015-10-19,2270.9796126974347,1286.091436624527,37.52480697631836,-122.06256103515625,37.707618713378906,-121.79721069335938,22.357557230422817,23.5,21.5,3862,,,,,75401734,1768117,
2015-10-20,2227.1776271721887,1069.586868405342,37.52346420288086,-122.06189727783203,37.56032180786133,-121.99966430664062,5.5959557383878185,27.125864028930664,1.5,4526,,,,,80776788,1318368,
2015-10-21,2300.0949509308784,1717.28302693367,37.53354263305664,-122.06190490722656,37.55142593383789,-122.00022888183594,5.125,6.25,4.0,5217,,,,,81429738,2067617,
2015-10-22,2284.882519979684,1497.5337612628937,37.543521881103516,-122.06269073486328,37.70758056640625,-121.79724884033203,10.875,21.0,0.75,6106,,,,,79049989,1911303,
2015-10-23,2192.117272871733,664.9366362094879,37.53122329711914,-122.06216430664062,37.70833969116211,-121.79671478271484,1.2561081056269705,22.25,0.5,3592,,,,,80295087,958112,
2015-10-24,2163.839000796457,554.8114335536957,37.530914306640625,-122.00899505615234,37.797367095947266,-120.96099853515625,5.760912584479718,36.5,0.5,3633,,,,,76870241,667542,
2015-10-25,2122.5484938110976,167.8908154964447,37.638275146484375,-122.26429748535156,37.83769226074219,-120.96100616455078,,,,2299,,,,,79627830,243269,
2015-10-26,2587.9171814744814,4052.3715603351593,37.53550338745117,-122.26439666748047,37.837913513183594,-121.7973403930664,7.2070881565002445,21.25,1.5,8106,,,,,73029249,2637149,790501
2015-10-27,2552.6667904059036,7004.65007352829,37.52317810058594,-122.06233215332031,37.55146789550781,-121.9996566772461,7.971725052735361,22.5,0.5,6379,,,,894606,77708244,3179896,
2015-10-28,2207.658917073527,923.20933842659,37.542091369628906,-122.06259155273438,37.5644645690918,-121.98613739013672,1.731735761955699,9.75,0.5,2830,,,,,83042199,1117807,
2015-10-29,2396.408467439466,2423.047825217247,37.54126739501953,-122.06240844726562,37.55137252807617,-121.986083984375,1.0,1.0,1.0,5111,,,,594932,82154303,2071055,
2015-10-30,2378.5750194353345,1272.0069422721863,37.54349136352539,-122.06245422363281,37.551387786865234,-122.00856018066406,2.5495097637176514,2.5495097637176514,2.5495097637176514,4940,,,,717539,78839132,1684569,
2015-10-31,2218.6731673136433,971.1571617126465,37.690982818603516,-122.28272247314453,37.83850860595703,-121.77411651611328,25.25596019065245,35.5,0.5,4675,,,,,76175147,1230982,
2015-11-01,2288.6159991174663,775.3666394948959,37.49247741699219,-121.95743560791016,37.707645416259766,-121.7288818359375,1.4740664978073832,29.25,0.5,2554,,,,,84325892,1051058,
2015-11-02,2262.2700386326073,1288.3649394512177,37.53230667114258,-122.00912475585938,37.70762634277344,-121.7972412109375,0.5,0.5,0.5,3090,,,,,78868059,1678954,
2015-11-03,2271.5132688152653,1337.2601158618927,37.54105758666992,-122.0623550415039,37.55154800415039,-122.00868225097656,1.6497444574165951,2.75,0.55901700258255,6143,,,,,82999106,1773932,
2015-11-04,2264.1016602501786,1111.5963625907898,37.53839111328125,-122.06233215332031,37.551387786865234,-122.0086898803711,,,,5261,,,,,82886295,1697774,
2015-11-05,2325.023518030672,2041.5940563678741,37.54334259033203,-122.06211853027344,37.5513916015625,-122.00859832763672,,,,5553,,,,,82672351,2323182,
2015-11-06,2678.9564253007725,8096.644652843475,37.54351043701172,-122.06221771240234,37.58197784423828,-121.99324035644531,4.575037160330482,22.25,0.5,7950,,,,,74929604,3760795,
2015-11-07,2232.9523302553307,1163.7433725856868,37.448829650878906,-122.01356506347656,37.55276107788086,-121.91014099121094,13.133580941676898,27.0,0.55901700258255,4437,,,,,78510735,1377707,
2015-11-08,2218.311420688744,1095.7871602512273,37.50150680541992,-122.27164459228516,37.9830436706543,-121.96812438964844,,,,2578,,,,,71677871,1227265,
2015-11-09,2168.9910365092187,508.3273220062256,37.53644943237305,-122.06195068359375,37.556739807128906,-121.98171997070312,3.2929529840261664,15.75,0.5,2540,,,,,81751247,720481,
2015-11-10,2691.8889635502405,5350.537134170532,37.55128479003906,-122.03172302246094,37.70806884765625,-121.7667465209961,15.780013563602457,31.5,0.5,8140,,,,,77252705,2431895,1326989
2015-11-11,2695.214177812749,5059.177482366562,37.53984832763672,-122.03357696533203,37.70824432373047,-121.76789093017578,14.127376503625063,20.5,2.0,8396,,,,,74307092,1715813,1447071
2015-11-12,2295.869114520302,1692.4031646251678,37.53377914428711,-122.06236267089844,37.707664489746094,-121.7970962524414,11.71578293745543,23.75,1.25,5774,,,,,79101165,2024193,
2015-11-13,2174.4748407309135,659.9480571746826,37.54342269897461,-122.062255859375,37.551551818847656,-122.00872039794922,2.2782754428184444,17.528547286987305,0.5,3374,,,,,83212681,776458,
2015-11-14,2202.7545018949904,900.5007395744324,37.543399810791016,-122.38504791259766,37.61730194091797,-121.9772720336914,,,,3646,,,,,80940996,1067413,
2015-11-15,2476.0734795278336,3639.3709639310837,37.61545944213867,-122.38424682617188,40.72257614135742,-74.08154296875,15.718329466696794,31.19695472717285,1.25,7250,,,,,54695847,3875856,
2015-11-16,2343.8028136413054,2075.7619708776474,39.35685729980469,-74.56074523925781,39.44429016113281,-74.4208984375,22.285662563249236,27.75,0.5,5469,,,,,77830887,2516614,
2015-11-17,2391.848263327503,2548.2204047123337,39.350154876708984,-74.57949829101562,39.44455337524414,-74.42340850830078,0.5,0.5,0.5,5976,,,,,57980290,3010412,
2015-11-18,2611.3209838276493,4935.232019515857,39.35224914550781,-74.57315063476562,39.44419479370117,-74.42202758789062,0.7516797884663012,1.75,0.5,9430,,,,,74402727,5265565,
2015-11-19,2944.965394584238,7838.450712919235,39.35240936279297,-74.58338928222656,40.775577545166016,-73.97157287597656,,,,14711,,,,,64220756,8693759,
2015-11-20,2499.3215152634616,3760.239235639572,30.20094108581543,-97.79092407226562,40.76158142089844,-73.9866714477539,17.285510638930994,24.75,0.5,7134,,,,,60860371,4110466,
2015-11-21,2499.595727259325,3239.5068752765656,30.459457397460938,-97.83008575439453,30.522659301757812,-97.77245330810547,2.9146723937886474,9.263504028320312,0.5,4806,,,,,63670487,559555,1154935
2015-11-22,2185.7293132792893,789.3891930580139,30.4594669342041,-97.80458068847656,30.515104293823242,-97.65543365478516,13.2025396601711,37.5,0.55901700258255,3194,,,,,39381314,892473,
2015-11-23,2216.1934127185136,904.4406008720398,30.44219207763672,-97.78965759277344,30.538442611694336,-97.63924407958984,3.2472844837934636,29.25,0.5,3741,,,,,73513623,1205501,
2015-11-24,2307.8273591647417,1587.1085846424103,30.442121505737305,-97.80464935302734,30.538761138916016,-97.64917755126953,1.2933364164796348,4.75,0.5,4929,,,,,72149287,2147071,
2015-11-25,2109.012996587672,55.193275451660156,30.459596633911133,-97.78910064697266,30.493728637695312,-97.68018341064453,3.244173619054149,28.5,0.55901700258255,3030,,,,,79800340,104187,
2015-11-26,2139.5819882557294,313.1981041431427,29.738370895385742,-98.17764282226562,30.50682830810547,-97.65760803222656,5.328203994381032,31.5,0.5,2820,,,,,71142977,418294,
2015-11-27,2101.9154837372876,12.902324676513672,30.428373336791992,-97.79192352294922,30.506736755371094,-97.65984344482422,30.0,30.25,29.75,2625,,,,,82442122,31257,
2015-11-28,2171.512380472884,114.69924926757812,30.459590911865234,-98.4058837890625,31.29408836364746,-97.78799438476562,6.657138046269017,27.75,0.5,2977,,,,,76109534,746388,
2015-11-29,2215.3020130302207,1030.7530028820038,30.4596004486084,-98.20589447021484,31.09465217590332,-97.62145233154297,16.252218862105554,31.25,0.5,6493,,,,,59876094,1196341,
2015-11-30,2356.293534371735,1914.8819216908307,30.375526428222656,-97.838623046875,30.563182830810547,-97.68682861328125,8.553373464055005,32.25,0.5,7025,,,,,69524815,2645077,
2015-12-01,2398.6652933107634,2337.6911931811483,30.20215606689453,-122.39232635498047,37.7076416015625,-97.66777038574219,15.26303289969434,32.25,0.5,7167,,,,,64703503,3079949,
2015-12-02,2248.712060489745,1134.2214188575745,37.532623291015625,-122.06246185302734,37.70762252807617,-121.79721069335938,11.477708484351464,21.5,1.0,5502,,,,,76702257,1539110,
2015-12-03,2120.221329260934,181.7393741607666,37.55070877075195,-122.00908660888672,37.55147933959961,-122.00879669189453,,,,1421,,,,,85913027,219355,
2015-12-04,2236.7678050649965,1003.0684877634048,37.54349899291992,-122.06185913085938,37.707645416259766,-121.79727172851562,,,,5267,,,,,79870184,1416909,
2015-12-05,2322.205802920026,2226.935615181923,37.692176818847656,-121.93572235107422,37.707645416259766,-121.79682159423828,5.3362255659845435,28.0,0.75,5841,,,,,80287159,2294813,
2015-12-06,2280.8720751452483,1785.980838060379,37.70118713378906,-122.26618957519531,37.837646484375,-121.79686737060547,15.375,16.25,14.5,6415,,,,,80132341,1870097,
2015-12-07,2202.598264133012,685.4925858974457,37.52497100830078,-122.06200408935547,37.707645416259766,-121.79691314697266,8.85076043534354,20.25,0.5,4492,,,,,75750882,1065806,
2015-12-08,2201.561805470538,732.2673940658569,37.537315368652344,-122.06256103515625,37.55146408081055,-122.00769805908203,7.401418279751849,22.52359962463379,0.5,3077,,,,,74489638,1055156,
2015-12-09,2210.713054751097,974.7227067947388,37.53928756713867,-122.06185913085938,37.56108474731445,-121.93251037597656,3.560497622690815,16.25,1.25,4308,,,,,79896925,1149168,
2015-12-10,2216.2581887587953,962.5862605571747,37.54348373413086,-122.06195831298828,37.70763397216797,-121.79728698730469,16.088792587925006,22.25,1.5,4237,,,,,77973589,1206165,
2015-12-11,2219.3487154784057,930.445120215416,37.543113708496094,-122.06185913085938,37.7081298828125,-121.79722595214844,,,,4219,,,,,80855450,1169240,30984
2015-12-12,2161.3881931708993,480.011926651001,37.22233200073242,-122.01548767089844,37.560821533203125,-121.9395980834961,17.755899574143157,20.75,1.75,2966,,,,,79680526,642360,
2015-12-13,2174.696383460727,707.2139995098114,37.22233200073242,-122.00901794433594,37.707672119140625,-121.79731750488281,0.5,0.5,0.5,4995,,,,,82630781,779105,
2015-12-14,2312.355095400749,1833.6231477856636,37.54307556152344,-122.06237030029297,37.707698822021484,-121.78396606445312,2.8892764974293668,18.828170776367188,0.5,4825,,,,,74629342,2192186,
2015-12-15,2256.5263582343937,1380.5344445705414,37.53819274902344,-122.06185913085938,37.55160903930664,-121.98609924316406,,,,4147,,,,,78400036,1619373,
2015-12-16,2368.7767718888435,2313.07280421257,37.539794921875,-122.06292724609375,37.557701110839844,-121.99462890625,,,,7173,,,,,80629517,2491555,120387
2015-12-17,2222.707083055038,1086.4883103370667,37.54349899291992,-122.06189727783203,37.551387786865234,-122.00884246826172,10.509051000004627,19.5,2.25,5022,,,,,83673698,1272433,
2015-12-18,2228.0431229295436,978.3615028858185,37.5385627746582,-122.0622329711914,37.551490783691406,-121.98619079589844,10.462980889650742,18.506755828857422,0.5,4604,,,,,80135821,1327262,
2015-12-19,2126.392110905802,182.78292798995972,37.29121780395508,-122.00920104980469,37.551490783691406,-121.87474060058594,20.009481636220695,38.75322723388672,1.5,1864,,,,,80052598,282764,
2015-12-20,2271.2544621119287,1317.846620798111,37.52294158935547,-122.01801300048828,37.56279373168945,-121.98469543457031,7.090544939041138,12.165525436401367,2.015564441680908,4415,,,,,80354102,1771270,
2015-12-21,2229.3491309889328,1279.9609518051147,37.53436279296875,-122.0618896484375,37.70614242553711,-121.88531494140625,8.124002209241208,18.5,1.25,3324,,,,,78403492,1340681,
2015-12-22,2203.366084982778,788.4670139191253,37.2778205871582,-122.06185913085938,37.55146408081055,-121.91381072998047,11.364537778347806,22.5,0.5,4707,,,,,80837975,1073698,
2015-12-23,2154.0275939616304,453.3543047072785,37.28812789916992,-122.06224822998047,37.56450653076172,-121.92463684082031,2.8677891679255385,13.28768253326416,1.25,3177,,,,,80776849,566726,
2015-12-24,2268.2311089932755,1220.8526096343994,37.54347229003906,-122.00917053222656,37.5562858581543,-121.97856140136719,6.446394844572542,19.806880950927734,0.5,4758,,,,,80999090,1740205,
2015-12-25,2098.873472701617,,37.5511360168457,-122.00926208496094,37.551387786865234,-122.00884246826172,1.0,1.0,1.0,1190,,,,,84693945,,
2015-12-26,2625.973940468612,5333.824034661055,37.291343688964844,-122.031982421875,37.58396530151367,-121.87474060058594,3.30105104559032,34.0,1.0,8715,,,,,74149782,2767117,878092
2015-12-27,2545.5760074534537,3995.960722923279,37.55123519897461,-122.02962493896484,37.583740234375,-122.004150390625,11.141614079063828,13.75,9.25,5156,,,,,82795892,1104794,1078887
2015-12-28,2176.353173975311,500.6499831676483,37.54336929321289,-122.06229400634766,37.551387786865234,-122.00884246826172,0.5,0.5,0.5,3262,,,,,83759572,796130,
2015-12-29,2260.840903439287,1093.062903881073,37.52263259887695,-122.0618896484375,37.55146408081055,-121.99966430664062,,,,4239,,,,,79151262,1664270,
2015-12-30,2333.4303695349086,1398.5850765705109,37.509193420410156,-122.06195831298828,37.55802917480469,-121.95829010009766,,,,4367,,,,,75340669,2410149,
2015-12-31,2600.074480454065,4467.790269851685,37.38819122314453,-122.09605407714844,37.578670501708984,-121.9191665649414,25.57560969256338,37.0,7.75,6540,,,,,79299573,676308,1251333
2016-01-01,2140.460724557721,203.35644042491913,37.38055419921875,-122.09599304199219,37.55146408081055,-121.96717834472656,2.586630640141558,38.25,0.55901700258255,3436,,,,,81790290,427325,
2016-01-02,2114.743552965645,131.82089018821716,37.534454345703125,-122.01598358154297,37.551422119140625,-122.00016784667969,1.346291184425354,1.346291184425354,1.346291184425354,3303,,,,,85375854,163072,
2016-01-03,2113.964474971845,85.09039878845215,37.545406341552734,-122.00886535644531,37.551387786865234,-121.98921203613281,,,,2400,,,,,85239123,155065,
2016-01-04,2176.812762811407,591.2390596866608,37.53560256958008,-122.06185913085938,37.55141067504883,-122.00884246826172,3.24060401777674,4.242640495300293,3.0103986263275146,5548,,,,,82449798,800853,
2016-01-05,2207.6132886340415,933.1771109104156,37.54349899291992,-122.06185913085938,37.551910400390625,-122.0087890625,,,,3949,,,,,83921714,1117338,
2016-01-06,2249.26049916006,1116.335303068161,37.543521881103516,-122.06185913085938,37.551490783691406,-122.00875091552734,,,,4478,,,,,83531141,1545276,
2016-01-07,2206.940567027152,896.6142209768295,37.54349899291992,-122.06185913085938,37.560699462890625,-122.00829315185547,,,,4888,,,,,82551657,1110425,
2016-01-08,2295.189009260602,1568.4248296022415,37.53350830078125,-122.06185913085938,37.551387786865234,-122.00012969970703,1.5,1.5,1.5,5947,,,,,79149890,2017199,
2016-01-09,2169.1780925310486,98.91782140731812,37.53749084472656,-122.08229064941406,37.60604476928711,-122.00867462158203,9.78633975675762,33.003787994384766,0.5,4201,,,,,79946283,722404,
2016-01-10,2203.2387435351516,718.8075387477875,37.2878532409668,-122.01387023925781,37.55160903930664,-121.87296295166016,1.2161790119691758,20.756023406982422,0.55901700258255,4562,,,,,78061841,1072388,
2016-01-11,2244.7407845005555,1247.4961676597595,37.38813400268555,-122.14214324951172,37.551387786865234,-122.00884246826172,8.329491041790073,30.25,0.5,5551,,,,,69261022,1498369,
2016-01-12,2290.128933731363,1377.9433192844833,37.380985260009766,-122.095947265625,37.551490783691406,-121.97176361083984,13.835747366384203,37.5,0.5,6031,,,,,77603435,1965214,
2016-01-13,2359.868746174293,1707.0779341821228,37.5434455871582,-122.0619125366211,37.55143737792969,-122.00884246826172,3.2510411941517523,4.366062164306641,2.136000871658325,5809,,,,,82427531,2503477,80450
2016-01-14,2249.1052547137256,1208.5114386081696,30.20210838317871,-122.38572692871094,37.61917495727539,-97.62773132324219,1.4442162015929627,21.255882263183594,0.5,5628,,,,,55991546,1543680,
2016-01-15,2322.4585968336614,1806.7706731557846,30.263708114624023,-97.79902648925781,30.498130798339844,-97.62773132324219,1.105729473912538,3.605551242828369,0.5,6161,,,,,71408210,2297410,
2016-01-16,2838.2803492471458,5995.996135473251,30.24705696105957,-97.78813171386719,30.512203216552734,-97.61460876464844,8.026726562871472,34.75,0.5,12582,,,,,54078133,7597647,
2016-01-17,2271.3759720981457,1274.1696481704712,30.250629425048828,-98.39537048339844,31.22239875793457,-97.6278076171875,8.73560972866408,34.75,0.5,4793,,,,,70254300,1772520,
2016-01-18,2175.8471439440323,470.7183747291565,30.405128479003906,-97.78849792480469,30.498310089111328,-97.6275634765625,3.1460840738329483,25.25,0.5,3842,,,,,77583496,790932,
2016-01-19,2433.8117529214996,2919.8553215265274,30.196762084960938,-122.15489196777344,37.55141830444336,-97.5694580078125,5.634389396427287,38.0,0.5,7467,,,,,55924178,3441602,
2016-01-20,2319.8888497174494,1639.038989663124,37.53870391845703,-122.06208038330078,37.55145263671875,-122.00884246826172,,,,6587,,,,,73424916,2271003,
2016-01-21,2617.0130953788985,7772.972952842712,37.53773880004883,-122.39039611816406,37.62907791137695,-122.00813293457031,,,,7883,,,,552342,67104073,4266491,
2016-01-22,2320.3373213126433,2369.1445441246033,37.61052703857422,-122.3903579711914,51.53191375732422,-0.08815539628267288,1.1438187489948706,12.5,0.5,4346,,,,,71667871,2275615,
2016-01-23,3306.217775516567,11878.491153806448,51.49753952026367,-0.1339333951473236,51.52850341796875,-0.06027039885520935,1.0148785439617651,12.75,0.5,20483,,,,,71822259,12405858,
2016-01-24,3004.574861392465,8766.59917742014,51.49241638183594,-0.1468164026737213,51.5285530090332,-0.07122380286455154,1.038743070691586,13.75,0.5,16480,,,,,68812376,9306379,
2016-01-25,2283.4894748770084,1727.362533569336,44.659423828125,-1.1603400707244873,51.528465270996094,-0.08817440271377563,2.3921741950645465,4.75,0.5,4716,,,,,62912562,1896990,
2016-01-26,2540.5253018750054,4958.1835064888,44.65793991088867,-1.1685385704040527,44.66439437866211,-1.160201072692871,0.529508910110233,0.55901700258255,0.5,9144,,,,,81268635,4538116,
